global_timestep,episode_index,episode_step,reward,terminated,truncated,paddle_pos_x,paddle_pos_y,target_pos_x,target_pos_y,paddle_vel_x,paddle_vel_y,paddle_acc_x,paddle_acc_y,puck_pos_x,puck_pos_y,puck_vel_x,puck_vel_y,puck_acc_x,puck_acc_y,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,action_0,action_1
10,0,10,-1.1257743305837211,False,False,0.6488959193229675,-0.08262405544519424,0.6406813859939575,0.09340466558933258,-0.12826023995876312,0.14874377846717834,3.5047414302825928,4.1929850578308105,-0.35131141543388367,0.17897391319274902,1.043544888496399,0.0,-0.03515005111694336,0.0,0.6792288422584534,-0.07240907847881317,0.0,0.6792288422584534,-0.07240907847881317,0.0,0.6628879308700562,-0.0864763930439949,0.0,0.6628879308700562,-0.0864763930439949,0.0,0.6553089022636414,-0.0900612473487854,0.0,-0.5081090331077576,0.17897391319274902,0.0,-0.5081090331077576,0.17897391319274902,0.0,-0.45575377345085144,0.17897391319274902,0.0,-0.45575377345085144,0.17897391319274902,0.0,-0.4034886658191681,0.17897391319274902,0.0,-0.014627518132328987,0.18346591293811798
11,0,11,-1.0234088222022901,False,False,0.6525499820709229,-0.07110454887151718,0.760137677192688,0.0030775368213653564,0.07308154553174973,0.23039016127586365,0.46641528606414795,4.408816337585449,-0.29921984672546387,0.17897391319274902,1.0418312549591064,0.0,-0.03427267074584961,0.0,0.6628879308700562,-0.0864763930439949,0.0,0.6628879308700562,-0.0864763930439949,0.0,0.6553089022636414,-0.0900612473487854,0.0,0.6553089022636414,-0.0900612473487854,0.0,0.6488959193229675,-0.08262405544519424,0.0,-0.45575377345085144,0.17897391319274902,0.0,-0.45575377345085144,0.17897391319274902,0.0,-0.4034886658191681,0.17897391319274902,0.0,-0.4034886658191681,0.17897391319274902,0.0,-0.35131141543388367,0.17897391319274902,0.0,0.11124177277088165,0.0857015922665596
12,0,12,-1.1165336523725733,False,False,0.6649929881095886,-0.05654415860772133,0.772404134273529,0.009416386485099792,0.24885989725589752,0.29120782017707825,4.026835918426514,1.632927656173706,-0.24721182882785797,0.17897391319274902,1.0401604175567627,0.0,-0.033416748046875,0.0,0.6553089022636414,-0.0900612473487854,0.0,0.6553089022636414,-0.0900612473487854,0.0,0.6488959193229675,-0.08262405544519424,0.0,0.6488959193229675,-0.08262405544519424,0.0,0.6525499820709229,-0.07110454887151718,0.0,-0.4034886658191681,0.17897391319274902,0.0,-0.4034886658191681,0.17897391319274902,0.0,-0.35131141543388367,0.17897391319274902,0.0,-0.35131141543388367,0.17897391319274902,0.0,-0.29921984672546387,0.17897391319274902,0.0,0.1198541671037674,0.08052093535661697
13,0,13,14.98665484803614,False,False,0.6657533049583435,-0.047850705683231354,0.5411538481712341,-0.08322256058454514,0.01520663220435381,0.1738690584897995,3.5155670642852783,1.216353178024292,-0.19528526067733765,0.17897391319274902,1.0385314226150513,0.0,-0.032579898834228516,0.0,0.6488959193229675,-0.08262405544519424,0.0,0.6488959193229675,-0.08262405544519424,0.0,0.6525499820709229,-0.07110454887151718,0.0,0.6525499820709229,-0.07110454887151718,0.0,0.6649929881095886,-0.05654415860772133,0.0,-0.35131141543388367,0.17897391319274902,0.0,-0.35131141543388367,0.17897391319274902,0.0,-0.29921984672546387,0.17897391319274902,0.0,-0.29921984672546387,0.17897391319274902,0.0,-0.24721182882785797,0.17897391319274902,0.0,-0.12383913993835449,-0.026678401976823807
14,0,14,14.968426431531372,False,False,0.6599117517471313,-0.048697151243686676,0.5776026844978333,-0.14429569244384766,-0.1168309897184372,-0.0169289018958807,-4.673065185546875,-2.3467752933502197,-0.14343810081481934,0.17897391319274902,1.0369431972503662,0.0,-0.03176450729370117,0.0,0.6525499820709229,-0.07110454887151718,0.0,0.6525499820709229,-0.07110454887151718,0.0,0.6649929881095886,-0.05654415860772133,0.0,0.6649929881095886,-0.05654415860772133,0.0,0.6657533049583435,-0.047850705683231354,0.0,-0.29921984672546387,0.17897391319274902,0.0,-0.29921984672546387,0.17897391319274902,0.0,-0.24721182882785797,0.17897391319274902,0.0,-0.24721182882785797,0.17897391319274902,0.0,-0.19528526067733765,0.17897391319274902,0.0,-0.08815063536167145,-0.0964449793100357
15,0,15,14.965558512778498,False,False,0.6613788604736328,-0.05769587308168411,0.7227181196212769,-0.14626654982566833,0.02934170886874199,-0.17997442185878754,-2.6407525539398193,-3.8159592151641846,-0.09166836738586426,0.17897391319274902,1.0353946685791016,0.0,-0.03097057342529297,0.0,0.6649929881095886,-0.05654415860772133,0.0,0.6649929881095886,-0.05654415860772133,0.0,0.6657533049583435,-0.047850705683231354,0.0,0.6657533049583435,-0.047850705683231354,0.0,0.6599117517471313,-0.048697151243686676,0.0,-0.24721182882785797,0.17897391319274902,0.0,-0.24721182882785797,0.17897391319274902,0.0,-0.19528526067733765,0.17897391319274902,0.0,-0.19528526067733765,0.17897391319274902,0.0,-0.14343810081481934,0.17897391319274902,0.0,0.06280636042356491,-0.09756940603256226
16,0,16,14.851681375479409,False,False,0.6593087911605835,-0.05539901182055473,0.6161055564880371,0.06884791702032089,-0.04140191897749901,0.04593720659613609,2.9234540462493896,-3.2609105110168457,-0.03997412696480751,0.17897391319274902,1.0338847637176514,0.0,-0.030198097229003906,0.0,0.6657533049583435,-0.047850705683231354,0.0,0.6657533049583435,-0.047850705683231354,0.0,0.6599117517471313,-0.048697151243686676,0.0,0.6599117517471313,-0.048697151243686676,0.0,0.6613788604736328,-0.05769587308168411,0.0,-0.19528526067733765,0.17897391319274902,0.0,-0.19528526067733765,0.17897391319274902,0.0,-0.14343810081481934,0.17897391319274902,0.0,-0.14343810081481934,0.17897391319274902,0.0,-0.09166836738586426,0.17897391319274902,0.0,-0.04527328535914421,0.126543790102005
17,0,17,-0.11024032592888,False,False,0.6510799527168274,-0.04519622400403023,0.5184166431427002,0.12359820306301117,-0.16457732021808624,0.2040557563304901,-1.4148725271224976,4.518232345581055,0.011646505445241928,0.17897391319274902,1.0324126482009888,0.0,-0.029442310333251953,0.0,0.6599117517471313,-0.048697151243686676,0.0,0.6599117517471313,-0.048697151243686676,0.0,0.6613788604736328,-0.05769587308168411,0.0,0.6613788604736328,-0.05769587308168411,0.0,0.6593087911605835,-0.05539901182055473,0.0,-0.14343810081481934,0.17897391319274902,0.0,-0.14343810081481934,0.17897391319274902,0.0,-0.09166836738586426,0.17897391319274902,0.0,-0.09166836738586426,0.17897391319274902,0.0,-0.03997412696480751,0.17897391319274902,0.0,-0.1408921331167221,0.1789972186088562
18,0,18,-0.11475188638013215,False,False,0.6353558897972107,-0.03071722388267517,0.4949278235435486,0.0681300014257431,-0.31448131799697876,0.28958001732826233,-2.463508129119873,3.1623709201812744,0.0631953775882721,0.17897391319274902,1.0309773683547974,0.0,-0.028705596923828125,0.0,0.6613788604736328,-0.05769587308168411,0.0,0.6613788604736328,-0.05769587308168411,0.0,0.6593087911605835,-0.05539901182055473,0.0,0.6593087911605835,-0.05539901182055473,0.0,0.6510799527168274,-0.04519622400403023,0.0,-0.09166836738586426,0.17897391319274902,0.0,-0.09166836738586426,0.17897391319274902,0.0,-0.03997412696480751,0.17897391319274902,0.0,-0.03997412696480751,0.17897391319274902,0.0,0.011646505445241928,0.17897391319274902,0.0,-0.15615211427211761,0.11332622915506363
19,0,19,-0.11851082644453093,False,False,0.6135226488113403,-0.012227965518832207,0.45470696687698364,0.10716846585273743,-0.4366646409034729,0.3697851598262787,-2.998080015182495,1.7104852199554443,0.11467427760362625,0.17897391319274902,1.0295779705047607,0.0,-0.027987957000732422,0.0,0.6593087911605835,-0.05539901182055473,0.0,0.6593087911605835,-0.05539901182055473,0.0,0.6510799527168274,-0.04519622400403023,0.0,0.6510799527168274,-0.04519622400403023,0.0,0.6353558897972107,-0.03071722388267517,0.0,-0.03997412696480751,0.17897391319274902,0.0,-0.03997412696480751,0.17897391319274902,0.0,0.011646505445241928,0.17897391319274902,0.0,0.011646505445241928,0.17897391319274902,0.0,0.0631953775882721,0.17897391319274902,0.0,-0.18064890801906586,0.1378856897354126
20,0,20,-0.1221808105696692,False,False,0.5867092609405518,0.009951172396540642,0.4226487874984741,0.1400044709444046,-0.5362683534622192,0.4435827434062958,-2.443666458129883,1.6041028499603271,0.16608494520187378,0.17897391319274902,1.0282135009765625,0.0,-0.027289390563964844,0.0,0.6510799527168274,-0.04519622400403023,0.0,0.6510799527168274,-0.04519622400403023,0.0,0.6353558897972107,-0.03071722388267517,0.0,0.6353558897972107,-0.03071722388267517,0.0,0.6135226488113403,-0.012227965518832207,0.0,0.011646505445241928,0.17897391319274902,0.0,0.011646505445241928,0.17897391319274902,0.0,0.0631953775882721,0.17897391319274902,0.0,0.0631953775882721,0.17897391319274902,0.0,0.11467427760362625,0.17897391319274902,0.0,-0.1908738762140274,0.15223243832588196
21,0,21,-0.12508157651544105,False,False,0.555482804775238,0.03503014147281647,0.4123654365539551,0.1434221863746643,-0.6245288252830505,0.5015794038772583,-1.9920742511749268,1.4759516716003418,0.21742910146713257,0.17897391319274902,1.0268831253051758,0.0,-0.026607513427734375,0.0,0.6353558897972107,-0.03071722388267517,0.0,0.6353558897972107,-0.03071722388267517,0.0,0.6135226488113403,-0.012227965518832207,0.0,0.6135226488113403,-0.012227965518832207,0.0,0.5867092609405518,0.009951172396540642,0.0,0.0631953775882721,0.17897391319274902,0.0,0.0631953775882721,0.17897391319274902,0.0,0.11467427760362625,0.17897391319274902,0.0,0.11467427760362625,0.17897391319274902,0.0,0.16608494520187378,0.17897391319274902,0.0,-0.17434383928775787,0.13347101211547852
22,0,22,-0.13131072431941604,False,False,0.5343431830406189,0.06533229351043701,0.5764089226722717,0.22384800016880035,-0.4227920472621918,0.6060429811477661,-1.765209436416626,1.1599332094192505,0.26870840787887573,0.17897391319274902,1.0255860090255737,0.0,-0.025942325592041016,0.0,0.6135226488113403,-0.012227965518832207,0.0,0.6135226488113403,-0.012227965518832207,0.0,0.5867092609405518,0.009951172396540642,0.0,0.5867092609405518,0.009951172396540642,0.0,0.555482804775238,0.03503014147281647,0.0,0.11467427760362625,0.17897391319274902,0.0,0.11467427760362625,0.17897391319274902,0.0,0.16608494520187378,0.17897391319274902,0.0,0.16608494520187378,0.17897391319274902,0.0,0.21742910146713257,0.17897391319274902,0.0,0.02092609368264675,0.1888178586959839
23,0,23,-0.0322588976692653,False,False,0.5255081653594971,0.09623675793409348,0.7191200256347656,0.25390318036079407,-0.17670030891895294,0.6180892586708069,4.034735679626465,2.0892715454101562,0.3199244737625122,0.17897391319274902,1.0243213176727295,0.0,-0.025293827056884766,0.0,0.5867092609405518,0.009951172396540642,0.0,0.5867092609405518,0.009951172396540642,0.0,0.555482804775238,0.03503014147281647,0.0,0.555482804775238,0.03503014147281647,0.0,0.5343431830406189,0.06533229351043701,0.0,0.16608494520187378,0.17897391319274902,0.0,0.16608494520187378,0.17897391319274902,0.0,0.21742910146713257,0.17897391319274902,0.0,0.21742910146713257,0.17897391319274902,0.0,0.26870840787887573,0.17897391319274902,0.0,0.18477681279182434,0.18857088685035706
24,0,24,-0.03306564581964041,False,False,0.5269213318824768,0.12801037728786469,0.6925864219665527,0.2720225155353546,0.02826322615146637,0.6354723572731018,4.921834945678711,0.24092555046081543,0.37107887864112854,0.17897391319274902,1.0230883359909058,0.0,-0.02465963363647461,0.0,0.555482804775238,0.03503014147281647,0.0,0.555482804775238,0.03503014147281647,0.0,0.5343431830406189,0.06533229351043701,0.0,0.5343431830406189,0.06533229351043701,0.0,0.5255081653594971,0.09623675793409348,0.0,0.21742910146713257,0.17897391319274902,0.0,0.21742910146713257,0.17897391319274902,0.0,0.26870840787887573,0.17897391319274902,0.0,0.26870840787887573,0.17897391319274902,0.0,0.3199244737625122,0.17897391319274902,0.0,0.16707824170589447,0.17578575015068054
25,0,25,-0.03674812014665377,False,False,0.5323109030723572,0.16462936997413635,0.5778578519821167,0.3019601106643677,0.10779120028018951,0.7323797345161438,4.099270820617676,0.34766197204589844,0.4221731722354889,0.17897391319274902,1.0218861103057861,0.0,-0.024044513702392578,0.0,0.5343431830406189,0.06533229351043701,0.0,0.5343431830406189,0.06533229351043701,0.0,0.5255081653594971,0.09623675793409348,0.0,0.5255081653594971,0.09623675793409348,0.0,0.5269213318824768,0.12801037728786469,0.0,0.26870840787887573,0.17897391319274902,0.0,0.26870840787887573,0.17897391319274902,0.0,0.3199244737625122,0.17897391319274902,0.0,0.3199244737625122,0.17897391319274902,0.0,0.37107887864112854,0.17897391319274902,0.0,0.05093652009963989,0.173949733376503
26,0,26,-0.020949888021206245,False,False,0.5356279015541077,0.18545986711978912,0.5040040612220764,0.016491204500198364,0.09055601805448532,0.4178665280342102,1.590559482574463,1.9381475448608398,0.4589040279388428,0.17823143303394318,0.11115901172161102,-0.04735870286822319,-18.214540481567383,-0.947174072265625,0.5255081653594971,0.09623675793409348,0.0,0.5255081653594971,0.09623675793409348,0.0,0.5269213318824768,0.12801037728786469,0.0,0.5269213318824768,0.12801037728786469,0.0,0.5323109030723572,0.16462936997413635,0.0,0.3199244737625122,0.17897391319274902,0.0,0.3199244737625122,0.17897391319274902,0.0,0.37107887864112854,0.17897391319274902,0.0,0.37107887864112854,0.17897391319274902,0.0,0.4221731722354889,0.17897391319274902,0.0,-0.02830681763589382,-0.148138165473938
27,0,27,-0.012192029223744816,False,False,0.5332237482070923,0.1950690746307373,0.35469919443130493,-0.00964827835559845,-0.04808267578482628,0.19218412041664124,-0.34470364451408386,-6.290264129638672,0.45769238471984863,0.17518317699432373,-0.03129136934876442,-0.06282354891300201,-2.8490076065063477,-0.3092969059944153,0.5269213318824768,0.12801037728786469,0.0,0.5269213318824768,0.12801037728786469,0.0,0.5323109030723572,0.16462936997413635,0.0,0.5323109030723572,0.16462936997413635,0.0,0.5356279015541077,0.18545986711978912,0.0,0.37107887864112854,0.17897391319274902,0.0,0.37107887864112854,0.17897391319274902,0.0,0.4221731722354889,0.17897391319274902,0.0,0.4221731722354889,0.17897391319274902,0.0,0.4589040279388428,0.17823143303394318,0.0,-0.18092869222164154,-0.19510814547538757
28,0,28,-0.02562334774622916,False,False,0.5270879864692688,0.19372154772281647,0.4305036962032318,-0.004131421446800232,-0.122715063393116,-0.02695055864751339,-2.7727739810943604,-4.51364803314209,0.4523567855358124,0.17079651355743408,-0.11583499610424042,-0.09053174406290054,-1.6908725500106812,-0.5541638731956482,0.5323109030723572,0.16462936997413635,0.0,0.5323109030723572,0.16462936997413635,0.0,0.5356279015541077,0.18545986711978912,0.0,0.5356279015541077,0.18545986711978912,0.0,0.5332237482070923,0.1950690746307373,0.0,0.4221731722354889,0.17897391319274902,0.0,0.4221731722354889,0.17897391319274902,0.0,0.4589040279388428,0.17823143303394318,0.0,0.4589040279388428,0.17823143303394318,0.0,0.45769238471984863,0.17518317699432373,0.0,-0.10272004455327988,-0.19920049607753754
29,0,29,-0.11135835999795246,False,False,0.5153485536575317,0.18472178280353546,0.34562763571739197,-0.005749866366386414,-0.23478873074054718,-0.17999541759490967,-1.4926477670669556,-4.382693767547607,0.4399602711200714,0.16393868625164032,-0.2607267200946808,-0.14068439602851868,-2.897834539413452,-1.003053069114685,0.5356279015541077,0.18545986711978912,0.0,0.5356279015541077,0.18545986711978912,0.0,0.5332237482070923,0.1950690746307373,0.0,0.5332237482070923,0.1950690746307373,0.0,0.5270879864692688,0.19372154772281647,0.0,0.4589040279388428,0.17823143303394318,0.0,0.4589040279388428,0.17823143303394318,0.0,0.45769238471984863,0.17518317699432373,0.0,0.45769238471984863,0.17518317699432373,0.0,0.4523567855358124,0.17079651355743408,0.0,-0.18146035075187683,-0.19947141408920288
30,0,30,-0.11603528469460456,False,False,0.499188095331192,0.16887128353118896,0.3537384271621704,-0.010669499635696411,-0.3232089877128601,-0.3170100748538971,-2.241473436355591,-3.0608971118927,0.42182570695877075,0.15524901449680328,-0.3785468637943268,-0.17658552527427673,-2.35640287399292,-0.7180225849151611,0.5332237482070923,0.1950690746307373,0.0,0.5332237482070923,0.1950690746307373,0.0,0.5270879864692688,0.19372154772281647,0.0,0.5270879864692688,0.19372154772281647,0.0,0.5153485536575317,0.18472178280353546,0.0,0.45769238471984863,0.17518317699432373,0.0,0.45769238471984863,0.17518317699432373,0.0,0.4523567855358124,0.17079651355743408,0.0,0.4523567855358124,0.17079651355743408,0.0,0.4399602711200714,0.16393868625164032,0.0,-0.16161011159420013,-0.19539128243923187
31,0,31,-0.11870824509544814,False,False,0.4766111373901367,0.15025584399700165,0.30532175302505493,0.045136019587516785,-0.4515388607978821,-0.3723087012767792,-1.7684051990509033,-2.740293025970459,0.39770033955574036,0.14542725682258606,-0.5012565851211548,-0.19758236408233643,-2.4541943073272705,-0.41993677616119385,0.5270879864692688,0.19372154772281647,0.0,0.5270879864692688,0.19372154772281647,0.0,0.5153485536575317,0.18472178280353546,0.0,0.5153485536575317,0.18472178280353546,0.0,0.499188095331192,0.16887128353118896,0.0,0.4523567855358124,0.17079651355743408,0.0,0.4523567855358124,0.17079651355743408,0.0,0.4399602711200714,0.16393868625164032,0.0,0.4399602711200714,0.16393868625164032,0.0,0.42182570695877075,0.15524901449680328,0.0,-0.19386634230613708,-0.12373526394367218
32,0,32,-0.011594000822785833,False,False,0.44876664876937866,0.14008799195289612,0.27858224511146545,0.21068303287029266,-0.5568900108337402,-0.20335713028907776,-2.5665974617004395,-1.1059725284576416,0.36984044313430786,0.13551104068756104,-0.5778204798698425,-0.19952011108398438,-1.5312778949737549,-0.038754940032958984,0.5153485536575317,0.18472178280353546,0.0,0.5153485536575317,0.18472178280353546,0.0,0.499188095331192,0.16887128353118896,0.0,0.499188095331192,0.16887128353118896,0.0,0.4766111373901367,0.15025584399700165,0.0,0.4399602711200714,0.16393868625164032,0.0,0.4399602711200714,0.16393868625164032,0.0,0.42182570695877075,0.15524901449680328,0.0,0.42182570695877075,0.15524901449680328,0.0,0.39770033955574036,0.14542725682258606,0.0,-0.19802889227867126,0.06042718514800072
33,0,33,-0.0019508672795974904,False,False,0.418475866317749,0.13948886096477509,0.2500215172767639,0.2905339002609253,-0.6058153510093689,-0.01198272593319416,-2.107023000717163,3.3790314197540283,0.3400883972644806,0.1256219446659088,-0.6166918277740479,-0.20161205530166626,-0.7774269580841064,-0.041838884353637695,0.499188095331192,0.16887128353118896,0.0,0.499188095331192,0.16887128353118896,0.0,0.4766111373901367,0.15025584399700165,0.0,0.4766111373901367,0.15025584399700165,0.0,0.44876664876937866,0.14008799195289612,0.0,0.42182570695877075,0.15524901449680328,0.0,0.42182570695877075,0.15524901449680328,0.0,0.39770033955574036,0.14542725682258606,0.0,0.39770033955574036,0.14542725682258606,0.0,0.36984044313430786,0.13551104068756104,0.0,-0.19874511659145355,0.15044592320919037
