global_timestep,episode_index,episode_step,reward,terminated,truncated,paddle_pos_x,paddle_pos_y,target_pos_x,target_pos_y,paddle_vel_x,paddle_vel_y,paddle_acc_x,paddle_acc_y,puck_pos_x,puck_pos_y,puck_vel_x,puck_vel_y,puck_acc_x,puck_acc_y,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,action_0,action_1
0,0,0,-1.0041488539427519,False,False,0.7335285544395447,0.0041488539427518845,0.9105294346809387,0.08041703701019287,0.19257070124149323,0.08297707885503769,0.0,0.0,-0.8773212432861328,0.17897391319274902,1.0632933378219604,0.0,0.0,0.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,0.18662939965724945,0.08041703701019287
1,0,1,-1.0248706704003785,False,False,0.7338476181030273,0.014607928693294525,0.5677180886268616,0.17556875944137573,0.006380997598171234,0.20918148756027222,3.8514139652252197,1.6595416069030762,-0.8242669105529785,0.17897391319274902,1.0610860586166382,0.0,-0.04414558410644531,0.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,0.7239000201225281,0.0,0.0,0.7335285544395447,0.0041488539427518845,0.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.9552000164985657,0.17897391319274902,0.0,-0.8773212432861328,0.17897391319274902,0.0,-0.1658104509115219,0.1714199036359787
2,0,2,-1.0200317731412096,False,False,0.7252286672592163,0.017940521240234375,0.5511689186096191,-0.0790734812617302,-0.17237883806228638,0.0666518360376358,-3.7237939834594727,2.524088144302368,-0.7713202238082886,0.17897391319274902,1.0589338541030884,0.0,-0.043044090270996094,0.0,-0.800000011920929,0.0,1.0,0.7239000201225281,0.0,0.0,0.7335285544395447,0.0041488539427518845,0.0,0.7335285544395447,0.0041488539427518845,0.0,0.7338476181030273,0.014607928693294525,0.0,-0.800000011920929,0.0,1.0,-0.9552000164985657,0.17897391319274902,0.0,-0.8773212432861328,0.17897391319274902,0.0,-0.8773212432861328,0.17897391319274902,0.0,-0.8242669105529785,0.17897391319274902,0.0,-0.1826787292957306,-0.09368140995502472
3,0,3,-1.1503850902555044,False,False,0.7273197174072266,0.016164623200893402,0.8556292653083801,-0.04764629155397415,0.0418207086622715,-0.035517968237400055,-3.5751967430114746,-2.850593090057373,-0.7184784412384033,0.17897391319274902,1.0568355321884155,0.0,-0.04196643829345703,0.0,0.7335285544395447,0.0041488539427518845,0.0,0.7335285544395447,0.0041488539427518845,0.0,0.7338476181030273,0.014607928693294525,0.0,0.7338476181030273,0.014607928693294525,0.0,0.7252286672592163,0.017940521240234375,0.0,-0.8773212432861328,0.17897391319274902,0.0,-0.8773212432861328,0.17897391319274902,0.0,-0.8242669105529785,0.17897391319274902,0.0,-0.8242669105529785,0.17897391319274902,0.0,-0.7713202238082886,0.17897391319274902,0.0,0.13040058314800262,-0.06558681279420853
4,0,4,-1.1540143356754378,False,False,0.7235422134399414,0.020430414006114006,0.6785193681716919,0.06769780814647675,-0.0755496397614479,0.08531581610441208,4.283990859985352,-2.04339599609375,-0.6657389402389526,0.17897391319274902,1.054789662361145,0.0,-0.040917396545410156,0.0,0.7338476181030273,0.014607928693294525,0.0,0.7338476181030273,0.014607928693294525,0.0,0.7252286672592163,0.017940521240234375,0.0,0.7252286672592163,0.017940521240234375,0.0,0.7273197174072266,0.016164623200893402,0.0,-0.8242669105529785,0.17897391319274902,0.0,-0.8242669105529785,0.17897391319274902,0.0,-0.7713202238082886,0.17897391319274902,0.0,-0.7713202238082886,0.17897391319274902,0.0,-0.7184784412384033,0.17897391319274902,0.0,-0.04880032688379288,0.05153318867087364
5,0,5,-1.0163733299965694,False,False,0.7209535837173462,0.03340182453393936,0.7219223380088806,0.11809948086738586,-0.05177205801010132,0.2594282329082489,-2.3474068641662598,2.416675567626953,-0.613099217414856,0.17897391319274902,1.0527949333190918,0.0,-0.03989458084106445,0.0,0.7252286672592163,0.017940521240234375,0.0,0.7252286672592163,0.017940521240234375,0.0,0.7273197174072266,0.016164623200893402,0.0,0.7273197174072266,0.016164623200893402,0.0,0.7235422134399414,0.020430414006114006,0.0,-0.7713202238082886,0.17897391319274902,0.0,-0.7713202238082886,0.17897391319274902,0.0,-0.7184784412384033,0.17897391319274902,0.0,-0.7184784412384033,0.17897391319274902,0.0,-0.6657389402389526,0.17897391319274902,0.0,-0.0016198639059439301,0.09766906499862671
6,0,6,-1.1108142177219444,False,False,0.7144654989242554,0.04116636887192726,0.6748796701431274,0.028239671140909195,-0.12976141273975372,0.155290886759758,0.47555163502693176,3.482248306274414,-0.5605567097663879,0.17897391319274902,1.0508500337600708,0.0,-0.03889799118041992,0.0,0.7273197174072266,0.016164623200893402,0.0,0.7273197174072266,0.016164623200893402,0.0,0.7235422134399414,0.020430414006114006,0.0,0.7235422134399414,0.020430414006114006,0.0,0.7209535837173462,0.03340182453393936,0.0,-0.7184784412384033,0.17897391319274902,0.0,-0.7184784412384033,0.17897391319274902,0.0,-0.6657389402389526,0.17897391319274902,0.0,-0.6657389402389526,0.17897391319274902,0.0,-0.613099217414856,0.17897391319274902,0.0,-0.04607394337654114,-0.005162153393030167
7,0,7,-1.0187644859132858,False,False,0.7086731791496277,0.058246910572052,0.6981030106544495,0.1846095621585846,-0.11584645509719849,0.3416108787059784,-1.5597870349884033,-2.082746982574463,-0.5081090331077576,0.17897391319274902,1.0489537715911865,0.0,-0.03792524337768555,0.0,0.7235422134399414,0.020430414006114006,0.0,0.7235422134399414,0.020430414006114006,0.0,0.7209535837173462,0.03340182453393936,0.0,0.7209535837173462,0.03340182453393936,0.0,0.7144654989242554,0.04116636887192726,0.0,-0.6657389402389526,0.17897391319274902,0.0,-0.6657389402389526,0.17897391319274902,0.0,-0.613099217414856,0.17897391319274902,0.0,-0.613099217414856,0.17897391319274902,0.0,-0.5605567097663879,0.17897391319274902,0.0,-0.016362497583031654,0.14344319701194763
8,0,8,-1.120780614997122,False,False,0.6946527361869812,0.0779775083065033,0.5811488032341003,0.15883588790893555,-0.2804093658924103,0.39461201429367065,0.27829915285110474,3.7263998985290527,-0.45575377345085144,0.17897391319274902,1.0471049547195435,0.0,-0.03697633743286133,0.0,0.7209535837173462,0.03340182453393936,0.0,0.7209535837173462,0.03340182453393936,0.0,0.7144654989242554,0.04116636887192726,0.0,0.7144654989242554,0.04116636887192726,0.0,0.7086731791496277,0.058246910572052,0.0,-0.613099217414856,0.17897391319274902,0.0,-0.613099217414856,0.17897391319274902,0.0,-0.5605567097663879,0.17897391319274902,0.0,-0.5605567097663879,0.17897391319274902,0.0,-0.5081090331077576,0.17897391319274902,0.0,-0.12752439081668854,0.10058897733688354
9,0,9,-1.1241750477661954,False,False,0.6752692461013794,0.10210918635129929,0.5488673448562622,0.23352095484733582,-0.3876693844795227,0.4826335906982422,-3.2912583351135254,1.0600227117538452,-0.4034886658191681,0.17897391319274902,1.045302391052246,0.0,-0.036051273345947266,0.0,0.7144654989242554,0.04116636887192726,0.0,0.7144654989242554,0.04116636887192726,0.0,0.7086731791496277,0.058246910572052,0.0,0.7086731791496277,0.058246910572052,0.0,0.6946527361869812,0.0779775083065033,0.0,-0.5605567097663879,0.17897391319274902,0.0,-0.5605567097663879,0.17897391319274902,0.0,-0.5081090331077576,0.17897391319274902,0.0,-0.5081090331077576,0.17897391319274902,0.0,-0.45575377345085144,0.17897391319274902,0.0,-0.1457854062318802,0.15554344654083252
