global_timestep,episode_index,episode_step,reward,terminated,truncated,paddle_pos_x,paddle_pos_y,target_pos_x,target_pos_y,paddle_vel_x,paddle_vel_y,paddle_acc_x,paddle_acc_y,puck_pos_x,puck_pos_y,puck_vel_x,puck_vel_y,puck_acc_x,puck_acc_y,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,action_0,action_1
0,0,0,-1.0050682123750447,False,False,0.7330780029296875,0.005068212281912565,0.8207240104675293,0.05346772074699402,0.1835591346025467,0.10136424750089645,0.0,0.0,-0.8773212432861328,0.17897391319274902,1.0632933378219604,0.0,0.0,0.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,0.09682396054267883,0.05346772074699402
1,0,1,-1.1348081644456092,False,False,0.7305670976638794,0.007483850233256817,0.6207513213157654,-0.008776392787694931,-0.05021797865629196,0.048312753438949585,3.671182632446289,2.027284860610962,-0.8242669105529785,0.17897391319274902,1.0610860586166382,0.0,-0.04414558410644531,0.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,0.7239000201225281,0.0,0.0,0.7330780029296875,0.005068212281912565,0.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.800000011920929,0.0,1.0,-0.9552000164985657,0.17897391319274902,0.0,-0.8773212432861328,0.17897391319274902,0.0,-0.11232668161392212,-0.013844604603946209
2,0,2,-1.108673051475627,False,False,0.7217251062393188,0.016155743971467018,0.6615668535232544,0.07544349879026413,-0.17683982849121094,0.17343787848949432,-4.67554235458374,-1.0610299110412598,-0.7713202238082886,0.17897391319274902,1.0589338541030884,0.0,-0.043044090270996094,0.0,-0.800000011920929,0.0,1.0,0.7239000201225281,0.0,0.0,0.7330780029296875,0.005068212281912565,0.0,0.7330780029296875,0.005068212281912565,0.0,0.7305670976638794,0.007483850233256817,0.0,-0.800000011920929,0.0,1.0,-0.9552000164985657,0.17897391319274902,0.0,-0.8773212432861328,0.17897391319274902,0.0,-0.8773212432861328,0.17897391319274902,0.0,-0.8242669105529785,0.17897391319274902,0.0,-0.0690002515912056,0.06795965135097504
3,0,3,-1.1144140146182693,False,False,0.706438422203064,0.030564840883016586,0.5298911333084106,0.19122260808944702,-0.3057337999343872,0.28818196058273315,-2.5324370861053467,2.50250244140625,-0.7184784412384033,0.17897391319274902,1.0568355321884155,0.0,-0.04196643829345703,0.0,0.7330780029296875,0.005068212281912565,0.0,0.7330780029296875,0.005068212281912565,0.0,0.7305670976638794,0.007483850233256817,0.0,0.7305670976638794,0.007483850233256817,0.0,0.7217251062393188,0.016155743971467018,0.0,-0.8773212432861328,0.17897391319274902,0.0,-0.8773212432861328,0.17897391319274902,0.0,-0.8242669105529785,0.17897391319274902,0.0,-0.8242669105529785,0.17897391319274902,0.0,-0.7713202238082886,0.17897391319274902,0.0,-0.1918339878320694,0.17506685853004456
4,0,4,-1.1197498006812727,False,False,0.6861177682876587,0.05031174421310425,0.5731874704360962,0.16447411477565765,-0.40641266107559204,0.39493805170059204,-2.5778794288635254,2.294881582260132,-0.6657389402389526,0.17897391319274902,1.054789662361145,0.0,-0.040917396545410156,0.0,0.7305670976638794,0.007483850233256817,0.0,0.7305670976638794,0.007483850233256817,0.0,0.7217251062393188,0.016155743971467018,0.0,0.7217251062393188,0.016155743971467018,0.0,0.706438422203064,0.030564840883016586,0.0,-0.8242669105529785,0.17897391319274902,0.0,-0.8242669105529785,0.17897391319274902,0.0,-0.7713202238082886,0.17897391319274902,0.0,-0.7713202238082886,0.17897391319274902,0.0,-0.7184784412384033,0.17897391319274902,0.0,-0.13325098156929016,0.13390927016735077
5,0,5,-1.0119103441799837,False,False,0.6608599424362183,0.06030269339680672,0.5481312274932861,0.006983444094657898,-0.5051559805870056,0.19981898367404938,-2.0135772228240967,2.1351218223571777,-0.613099217414856,0.17897391319274902,1.0527949333190918,0.0,-0.03989458084106445,0.0,0.7217251062393188,0.016155743971467018,0.0,0.7217251062393188,0.016155743971467018,0.0,0.706438422203064,0.030564840883016586,0.0,0.706438422203064,0.030564840883016586,0.0,0.6861177682876587,0.05031174421310425,0.0,-0.7713202238082886,0.17897391319274902,0.0,-0.7713202238082886,0.17897391319274902,0.0,-0.7184784412384033,0.17897391319274902,0.0,-0.7184784412384033,0.17897391319274902,0.0,-0.6657389402389526,0.17897391319274902,0.0,-0.13798655569553375,-0.04332830011844635
6,0,6,-1.0076000618721337,False,False,0.6456350088119507,0.06781893968582153,0.6699019074440002,0.0709749162197113,-0.3044981360435486,0.1503249555826187,-1.9748663902282715,-3.902381420135498,-0.5605567097663879,0.17897391319274902,1.0508500337600708,0.0,-0.03889799118041992,0.0,0.706438422203064,0.030564840883016586,0.0,0.706438422203064,0.030564840883016586,0.0,0.6861177682876587,0.05031174421310425,0.0,0.6861177682876587,0.05031174421310425,0.0,0.6608599424362183,0.06030269339680672,0.0,-0.7184784412384033,0.17897391319274902,0.0,-0.7184784412384033,0.17897391319274902,0.0,-0.6657389402389526,0.17897391319274902,0.0,-0.6657389402389526,0.17897391319274902,0.0,-0.613099217414856,0.17897391319274902,0.0,0.009041937068104744,0.010672221891582012
7,0,7,-1.003256140918166,False,False,0.6235426068305969,0.06909141689538956,0.4975922703742981,0.017106682062149048,-0.4418478012084961,0.025449534878134727,4.013156890869141,-0.9898805618286133,-0.5081090331077576,0.17897391319274902,1.0489537715911865,0.0,-0.03792524337768555,0.0,0.6861177682876587,0.05031174421310425,0.0,0.6861177682876587,0.05031174421310425,0.0,0.6608599424362183,0.06030269339680672,0.0,0.6608599424362183,0.06030269339680672,0.0,0.6456350088119507,0.06781893968582153,0.0,-0.6657389402389526,0.17897391319274902,0.0,-0.6657389402389526,0.17897391319274902,0.0,-0.613099217414856,0.17897391319274902,0.0,-0.613099217414856,0.17897391319274902,0.0,-0.5605567097663879,0.17897391319274902,0.0,-0.1480427235364914,-0.050712257623672485
8,0,8,-1.003167979616043,False,False,0.5950482487678528,0.06623294204473495,0.4790818989276886,0.030971292406320572,-0.5698872804641724,-0.05716949328780174,-2.74699330329895,-2.4975085258483887,-0.45575377345085144,0.17897391319274902,1.0471049547195435,0.0,-0.03697633743286133,0.0,0.6608599424362183,0.06030269339680672,0.0,0.6608599424362183,0.06030269339680672,0.0,0.6456350088119507,0.06781893968582153,0.0,0.6456350088119507,0.06781893968582153,0.0,0.6235426068305969,0.06909141689538956,0.0,-0.613099217414856,0.17897391319274902,0.0,-0.613099217414856,0.17897391319274902,0.0,-0.5605567097663879,0.17897391319274902,0.0,-0.5605567097663879,0.17897391319274902,0.0,-0.5081090331077576,0.17897391319274902,0.0,-0.14446070790290833,-0.038120124489068985
9,0,9,-1.0051955714741163,False,False,0.5646105408668518,0.061093926429748535,0.4787571132183075,0.034674521535634995,-0.6087536811828613,-0.1027802973985672,-2.5607895851135254,-1.6523805856704712,-0.4034886658191681,0.17897391319274902,1.045302391052246,0.0,-0.036051273345947266,0.0,0.6456350088119507,0.06781893968582153,0.0,0.6456350088119507,0.06781893968582153,0.0,0.6235426068305969,0.06909141689538956,0.0,0.6235426068305969,0.06909141689538956,0.0,0.5950482487678528,0.06623294204473495,0.0,-0.5605567097663879,0.17897391319274902,0.0,-0.5605567097663879,0.17897391319274902,0.0,-0.5081090331077576,0.17897391319274902,0.0,-0.5081090331077576,0.17897391319274902,0.0,-0.45575377345085144,0.17897391319274902,0.0,-0.11629114300012589,-0.03155842050909996
