global_timestep,episode_index,episode_step,reward,terminated,truncated,paddle_pos_x,paddle_pos_y,target_pos_x,target_pos_y,paddle_vel_x,paddle_vel_y,paddle_acc_x,paddle_acc_y,puck_pos_x,puck_pos_y,puck_vel_x,puck_vel_y,puck_acc_x,puck_acc_y,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,action_0,action_1
20,0,20,0.0,False,False,0.5319548845291138,0.03160659968852997,0.4797128140926361,-0.0645928829908371,-0.09609196335077286,-0.5537694096565247,-0.3568238615989685,-1.30504310131073,0.16608494520187378,-0.0476720817387104,1.0282135009765625,0.0,-0.027289390563964844,0.0,0.5321930646896362,0.10194632411003113,0.0,0.5321930646896362,0.10194632411003113,0.0,0.5349223017692566,0.08225200325250626,0.0,0.5349223017692566,0.08225200325250626,0.0,0.5367594957351685,0.05929507315158844,0.0,0.011646505445241928,-0.0476720817387104,0.0,0.011646505445241928,-0.0476720817387104,0.0,0.0631953775882721,-0.0476720817387104,0.0,0.0631953775882721,-0.0476720817387104,0.0,0.11467427760362625,-0.0476720817387104,0.0,-0.05704667791724205,-0.12388795614242554
21,0,21,0.0,False,False,0.5237084031105042,0.005845552310347557,0.4826427102088928,-0.045000530779361725,-0.16493019461631775,-0.5152209401130676,-2.6567158699035645,-1.8926173448562622,0.21742910146713257,-0.0476720817387104,1.0268831253051758,0.0,-0.026607513427734375,0.0,0.5349223017692566,0.08225200325250626,0.0,0.5349223017692566,0.08225200325250626,0.0,0.5367594957351685,0.05929507315158844,0.0,0.5367594957351685,0.05929507315158844,0.0,0.5319548845291138,0.03160659968852997,0.0,0.0631953775882721,-0.0476720817387104,0.0,0.0631953775882721,-0.0476720817387104,0.0,0.11467427760362625,-0.0476720817387104,0.0,0.11467427760362625,-0.0476720817387104,0.0,0.16608494520187378,-0.0476720817387104,0.0,-0.049312181770801544,-0.0766071304678917
22,0,22,0.0,False,False,0.5214525461196899,-0.008843974210321903,0.5525562763214111,0.02306746132671833,-0.04511665925383568,-0.2937905192375183,-1.3767646551132202,0.7709693908691406,0.26870840787887573,-0.0476720817387104,1.0255860090255737,0.0,-0.025942325592041016,0.0,0.5367594957351685,0.05929507315158844,0.0,0.5367594957351685,0.05929507315158844,0.0,0.5319548845291138,0.03160659968852997,0.0,0.5319548845291138,0.03160659968852997,0.0,0.5237084031105042,0.005845552310347557,0.0,0.11467427760362625,-0.0476720817387104,0.0,0.11467427760362625,-0.0476720817387104,0.0,0.16608494520187378,-0.0476720817387104,0.0,0.16608494520187378,-0.0476720817387104,0.0,0.21742910146713257,-0.0476720817387104,0.0,0.028847886249423027,0.017221909016370773
23,0,23,0.0,False,False,0.5299091935157776,-0.019813504070043564,0.6318899393081665,-0.02141886204481125,0.16913257539272308,-0.2193906009197235,2.396270751953125,4.428608417510986,0.3199244737625122,-0.0476720817387104,1.0243213176727295,0.0,-0.025293827056884766,0.0,0.5319548845291138,0.03160659968852997,0.0,0.5319548845291138,0.03160659968852997,0.0,0.5237084031105042,0.005845552310347557,0.0,0.5237084031105042,0.005845552310347557,0.0,0.5214525461196899,-0.008843974210321903,0.0,0.16608494520187378,-0.0476720817387104,0.0,0.16608494520187378,-0.0476720817387104,0.0,0.21742910146713257,-0.0476720817387104,0.0,0.21742910146713257,-0.0476720817387104,0.0,0.26870840787887573,-0.0476720817387104,0.0,0.11043737083673477,-0.012574887834489346
24,0,24,0.0,False,False,0.5447095036506653,-0.023213086649775505,0.6194276213645935,0.014755621552467346,0.2960064113140106,-0.06799165159463882,4.284984588623047,1.487998366355896,0.37107887864112854,-0.0476720817387104,1.0230883359909058,0.0,-0.02465963363647461,0.0,0.5237084031105042,0.005845552310347557,0.0,0.5237084031105042,0.005845552310347557,0.0,0.5214525461196899,-0.008843974210321903,0.0,0.5214525461196899,-0.008843974210321903,0.0,0.5299091935157776,-0.019813504070043564,0.0,0.21742910146713257,-0.0476720817387104,0.0,0.21742910146713257,-0.0476720817387104,0.0,0.26870840787887573,-0.0476720817387104,0.0,0.26870840787887573,-0.0476720817387104,0.0,0.3199244737625122,-0.0476720817387104,0.0,0.08951845020055771,0.03456912562251091
25,0,25,0.0,False,False,0.5591869354248047,-0.028082111850380898,0.5924050807952881,-0.048891618847846985,0.28954821825027466,-0.09738050401210785,2.5374767780303955,3.0279788970947266,0.4221731722354889,-0.0476720817387104,1.0218861103057861,0.0,-0.024044513702392578,0.0,0.5214525461196899,-0.008843974210321903,0.0,0.5214525461196899,-0.008843974210321903,0.0,0.5299091935157776,-0.019813504070043564,0.0,0.5299091935157776,-0.019813504070043564,0.0,0.5447095036506653,-0.023213086649775505,0.0,0.26870840787887573,-0.0476720817387104,0.0,0.26870840787887573,-0.0476720817387104,0.0,0.3199244737625122,-0.0476720817387104,0.0,0.3199244737625122,-0.0476720817387104,0.0,0.37107887864112854,-0.0476720817387104,0.0,0.0476955845952034,-0.02567853406071663
26,0,26,0.0,False,False,0.5611670017242432,-0.034037549048662186,0.4684809148311615,-0.05887392908334732,0.03960108384490013,-0.11910876631736755,-0.12916386127471924,-0.5877770185470581,0.47320887446403503,-0.0476720817387104,1.0207139253616333,0.0,-0.02344369888305664,0.0,0.5299091935157776,-0.019813504070043564,0.0,0.5299091935157776,-0.019813504070043564,0.0,0.5447095036506653,-0.023213086649775505,0.0,0.5447095036506653,-0.023213086649775505,0.0,0.5591869354248047,-0.028082111850380898,0.0,0.3199244737625122,-0.0476720817387104,0.0,0.3199244737625122,-0.0476720817387104,0.0,0.37107887864112854,-0.0476720817387104,0.0,0.37107887864112854,-0.0476720817387104,0.0,0.4221731722354889,-0.0476720817387104,0.0,-0.09070602059364319,-0.030791819095611572
27,0,27,0.0,False,False,0.5559452176094055,-0.03582124412059784,0.39711499214172363,-0.0019500590860843658,-0.07834859937429428,-0.03065866231918335,-4.998942852020264,-0.4345652461051941,0.44130802154541016,-0.06360523402690887,-1.3457447290420532,-0.4567191004753113,-47.32917404174805,-9.134382247924805,0.5447095036506653,-0.023213086649775505,0.0,0.5447095036506653,-0.023213086649775505,0.0,0.5591869354248047,-0.028082111850380898,0.0,0.5591869354248047,-0.028082111850380898,0.0,0.5611670017242432,-0.034037549048662186,0.0,0.37107887864112854,-0.0476720817387104,0.0,0.37107887864112854,-0.0476720817387104,0.0,0.4221731722354889,-0.0476720817387104,0.0,0.4221731722354889,-0.0476720817387104,0.0,0.47320887446403503,-0.0476720817387104,0.0,-0.16405199468135834,0.03208748996257782
28,0,28,0.0,False,False,0.5429568886756897,-0.04120282828807831,0.3762005567550659,-0.11148110777139664,-0.25976645946502686,-0.10763166099786758,-2.3589937686920166,1.769002079963684,0.37692171335220337,-0.08587029576301575,-1.2877261638641357,-0.4453011453151703,1.1603713035583496,0.22835910320281982,0.5591869354248047,-0.028082111850380898,0.0,0.5591869354248047,-0.028082111850380898,0.0,0.5611670017242432,-0.034037549048662186,0.0,0.5611670017242432,-0.034037549048662186,0.0,0.5559452176094055,-0.03582124412059784,0.0,0.4221731722354889,-0.0476720817387104,0.0,0.4221731722354889,-0.0476720817387104,0.0,0.47320887446403503,-0.0476720817387104,0.0,0.47320887446403503,-0.0476720817387104,0.0,0.44130802154541016,-0.06360523402690887,0.0,-0.1797446757555008,-0.0756598636507988
29,0,29,0.0,False,False,0.5228502750396729,-0.04051221162080765,0.3908635973930359,0.02127036824822426,-0.40213197469711304,0.013812322169542313,-3.628357172012329,-1.5394599437713623,0.3153638243675232,-0.10757872462272644,-1.2311580181121826,-0.43416863679885864,1.1313629150390625,0.2226501703262329,0.5611670017242432,-0.034037549048662186,0.0,0.5611670017242432,-0.034037549048662186,0.0,0.5559452176094055,-0.03582124412059784,0.0,0.5559452176094055,-0.03582124412059784,0.0,0.5429568886756897,-0.04120282828807831,0.0,0.47320887446403503,-0.0476720817387104,0.0,0.47320887446403503,-0.0476720817387104,0.0,0.44130802154541016,-0.06360523402690887,0.0,0.44130802154541016,-0.06360523402690887,0.0,0.37692171335220337,-0.08587029576301575,0.0,-0.15209327638149261,0.062473196536302567
